id,text,pos,lemma,level,sense,type
3479,བརྩམས,VERB,NULL,NULL,NULL,2
3480,བརྩི,VERB,NULL,NULL,NULL,2
3481,བརྩེ་བ,VERB,NULL,NULL,NULL,2
3482,བརླག,VERB,NULL,NULL,NULL,2
3483,བལྟ,VERB,NULL,NULL,NULL,2
3484,བལྟ་བ,VERB,NULL,NULL,NULL,2
3485,བལྟས,VERB,NULL,NULL,NULL,2
3486,བལྟས་པ,VERB,NULL,NULL,NULL,2
3487,བཤགས,VERB,NULL,NULL,NULL,2
3488,བཤགས་པ,VERB,NULL,NULL,NULL,2
3489,བཤད,VERB,NULL,NULL,NULL,2
3490,བཤད་པ,VERB,NULL,NULL,NULL,2
3491,བཤམས,VERB,NULL,NULL,NULL,2
3492,བས,ADP,NULL,NULL,NULL,2
3493,བསགས,VERB,NULL,NULL,NULL,2
3494,བསགས་པ,VERB,NULL,NULL,NULL,2
3495,བསད,VERB,NULL,NULL,NULL,2
3496,བསད་པ,VERB,NULL,NULL,NULL,2
3497,བསམ,VERB,NULL,NULL,NULL,2
3498,བསམ་པ,VERB,NULL,NULL,NULL,2
3499,བསམ་བློ,OTHER,NULL,NULL,NULL,2
3500,བསམས,VERB,NULL,NULL,NULL,2
3501,བསམས་པ,VERB,NULL,NULL,NULL,2
3502,བསུ,VERB,NULL,NULL,NULL,2
3503,བསོད་ནམས,NOUN,NULL,NULL,NULL,2
3504,བསྐུར,VERB,NULL,NULL,NULL,2
3505,བསྐོར,VERB,NULL,NULL,NULL,2
3506,བསྐོར་བ,VERB,NULL,NULL,NULL,2
3507,བསྐྱབས,VERB,NULL,NULL,NULL,2
3508,བསྐྱབས་པ,VERB,NULL,NULL,NULL,2
3509,བསྐྱལ,VERB,NULL,NULL,NULL,2
3510,བསྐྱལ་བ,VERB,NULL,NULL,NULL,2
3511,བསྐྱུར,VERB,NULL,NULL,NULL,2
3512,བསྐྱེད,VERB,NULL,NULL,NULL,2
3513,བསྒྱུར,VERB,NULL,NULL,NULL,2
3514,བསྒྱུར་བ,VERB,NULL,NULL,NULL,2
3515,བསྒྲགས,VERB,NULL,NULL,NULL,2
3516,བསྒྲིགས,VERB,NULL,NULL,NULL,2
3517,བསྒྲུབ,VERB,NULL,NULL,NULL,2
3518,བསྒྲུབས,VERB,NULL,NULL,NULL,2
3519,བསྒྲུབས་པ,VERB,NULL,NULL,NULL,2
3520,བསྙེན་པ,VERB,NULL,NULL,NULL,2
3521,བསྟན,VERB,NULL,NULL,NULL,2
3522,བསྟན་པ,VERB,NULL,NULL,NULL,2
3523,བསྟེན,VERB,NULL,NULL,NULL,2
3524,བསྟོད་པ,VERB,NULL,NULL,NULL,2
3525,བསྡད,VERB,NULL,NULL,NULL,2
3526,བསྡད་པ,VERB,NULL,NULL,NULL,2
3527,བསྡུ,VERB,NULL,NULL,NULL,2
3528,བསྡུས,VERB,NULL,NULL,NULL,2
3529,བསྡུས་གྲྭ,OTHER,NULL,NULL,NULL,2
3530,བསྡུས་པ,VERB,NULL,NULL,NULL,2
3531,བསྣམས,VERB,NULL,NULL,NULL,2
3532,བསྲེགས,VERB,NULL,NULL,NULL,2
3533,བསླངས,VERB,NULL,NULL,NULL,2
3534,བསླབ,VERB,NULL,NULL,NULL,2
3535,བསླབ་པ,VERB,NULL,NULL,NULL,2
3536,བསླབ་བྱ,VERB,NULL,NULL,NULL,2
3537,བསླབས,VERB,NULL,NULL,NULL,2
3538,བུ,NOUN,NULL,NULL,NULL,2
3539,བུ་མོ,NOUN,NULL,NULL,NULL,2
3540,བུམ་པ,NOUN,NULL,NULL,NULL,2
3541,བེམ་པོ,NOUN,NULL,NULL,NULL,2
3542,བོ,PART,NULL,NULL,NULL,2
3543,བོང་བུ,NOUN,NULL,NULL,NULL,2
3544,བོད་པ,OTHER,NULL,NULL,NULL,2
3545,བོད་མི,OTHER,NULL,NULL,NULL,2
3546,བོར,VERB,NULL,NULL,NULL,2
3547,བོས,VERB,NULL,NULL,NULL,2
3548,བྱ,VERB,NULL,NULL,NULL,2
3549,བྱ་བ,VERB,NULL,NULL,NULL,2
3550,བྱ་མོ,NOUN,NULL,NULL,NULL,2
3551,བྱ་རྒྱུ,OTHER,NULL,NULL,NULL,2
3552,བྱམས་པ,VERB,NULL,NULL,NULL,2
3553,བྱམས་བརྩེ,OTHER,NULL,NULL,NULL,2
3554,བྱམས་སྙིང་རྗེ,NOUN,NULL,NULL,NULL,2
3555,བྱས,VERB,NULL,NULL,NULL,2
3556,བྱས་པ,VERB,NULL,NULL,NULL,2
3557,བྱི་བ,NOUN,NULL,NULL,NULL,2
3558,བྱི་ལ,OTHER,NULL,NULL,NULL,2
3559,བྱིན,VERB,NULL,NULL,NULL,2
3560,བྱིན་པ,VERB,NULL,NULL,NULL,2
3561,བྱིའུ,NOUN,NULL,NULL,NULL,2
3562,བྱིས་པ,NOUN,NULL,NULL,NULL,2
3563,བྱུང་པ,NOUN,NULL,NULL,NULL,2
3564,བྱུང་བ,VERB,NULL,NULL,NULL,2
3565,བྱེད,VERB,NULL,NULL,NULL,2
3566,བྱེད་པ,VERB,NULL,NULL,NULL,2
3567,བྱེད་རྒྱུ,OTHER,NULL,NULL,NULL,2
3568,བྱོས,VERB,NULL,NULL,NULL,2
3569,བྲག,NOUN,NULL,NULL,NULL,2
3570,བྲམ་ཟེ,NOUN,NULL,NULL,NULL,2
3571,བྲལ,VERB,NULL,NULL,NULL,2
3572,བྲལ་བ,VERB,NULL,NULL,NULL,2
3573,བྲི,VERB,NULL,NULL,NULL,2
3574,བྲིས,VERB,NULL,NULL,NULL,2
3575,བྲིས་པ,VERB,NULL,NULL,NULL,2
3576,བྲེལ་བ,VERB,NULL,NULL,NULL,2
3577,བྲོ,VERB,NULL,NULL,NULL,2
3578,བྲོ་བ,VERB,NULL,NULL,NULL,2
3579,བྲོས,VERB,NULL,NULL,NULL,2
3580,བྲོས་པ,VERB,NULL,NULL,NULL,2
3581,བླ་མ,NOUN,NULL,NULL,NULL,2
3582,བླངས,VERB,NULL,NULL,NULL,2
3583,བླངས་པ,VERB,NULL,NULL,NULL,2
3584,བླུག,VERB,NULL,NULL,NULL,2
3585,བླུགས,VERB,NULL,NULL,NULL,2
3586,བླུགས་པ,VERB,NULL,NULL,NULL,2
3587,བློ,NOUN,NULL,NULL,NULL,2
3588,བློན་པོ,NOUN,NULL,NULL,NULL,2
3589,མ,NOUN,NULL,NULL,NULL,2
3590,མ་གི,DET,NULL,NULL,NULL,2
3591,མ་ཎི,OTHER,NULL,NULL,NULL,2
3592,མ་བུ,OTHER,NULL,NULL,NULL,2
3593,མ་འོངས་པ,OTHER,NULL,NULL,NULL,2
3594,མ་ཡིན་པ,OTHER,NULL,NULL,NULL,2
3595,མཁན་པོ,NOUN,NULL,NULL,NULL,2
3596,མཁར,NOUN,NULL,NULL,NULL,2
3597,མཁས,VERB,NULL,NULL,NULL,2
3598,མཁས་པ,NOUN,NULL,NULL,NULL,2
3599,མཁྱེན,VERB,NULL,NULL,NULL,2
3600,མག་པ,NOUN,NULL,NULL,NULL,2
3601,མགོ,NOUN,NULL,NULL,NULL,2
3602,མགོ་བོ,NOUN,NULL,NULL,NULL,2
3603,མགོན་པོ,NOUN,NULL,NULL,NULL,2
3604,མགྱོགས,VERB,NULL,NULL,NULL,2
3605,མགྱོགས་པ,VERB,NULL,NULL,NULL,2
3606,མང,VERB,NULL,NULL,NULL,2
3607,མང་པོ,ADJ,NULL,NULL,NULL,2
3608,མང་བ,VERB,NULL,NULL,NULL,2
3609,མང་བོ,ADJ,NULL,NULL,NULL,2
3610,མངོན,VERB,NULL,NULL,NULL,2
3611,མཆི་མ,NOUN,NULL,NULL,NULL,2
3612,མཆོག,ADJ,NULL,NULL,NULL,2
3613,མཆོངས,VERB,NULL,NULL,NULL,2
3614,མཆོད,VERB,NULL,NULL,NULL,2
3615,མཆོད་པ,VERB,NULL,NULL,NULL,2
3616,མཆོད་མེ,NOUN,NULL,NULL,NULL,2
3617,མཇལ,VERB,NULL,NULL,NULL,2
3618,མཇལ་བ,VERB,NULL,NULL,NULL,2
3619,མཉམ,VERB,NULL,NULL,NULL,2
3620,མཉམ་པོ,ADJ,NULL,NULL,NULL,2
3621,མཐ,NOUN,NULL,NULL,NULL,2
3622,མཐའ,NOUN,NULL,NULL,NULL,2
3623,མཐའ་མ,NOUN,NULL,NULL,NULL,2
3624,མཐུན་པ,VERB,NULL,NULL,NULL,2
3625,མཐོ,VERB,NULL,NULL,NULL,2
3626,མཐོ་བ,VERB,NULL,NULL,NULL,2
3627,མཐོང་བ,VERB,NULL,NULL,NULL,2
3628,མཐོན་པོ,ADJ,NULL,NULL,NULL,2
3629,མན་ངག,NOUN,NULL,NULL,NULL,2
3630,མནའ་མ,NOUN,NULL,NULL,NULL,2
3631,མཚན,VERB,NULL,NULL,NULL,2
3632,མཚན་ཉིད,NOUN,NULL,NULL,NULL,2
3633,མཚན་མོ,NOUN,NULL,NULL,NULL,2
3634,མཚམས,ADV,NULL,NULL,NULL,2
3635,མཚུངས་པ,VERB,NULL,NULL,NULL,2
3636,མཚོ,NOUN,NULL,NULL,NULL,2
3637,མཚོན,VERB,NULL,NULL,NULL,2
3638,མཚོན་པ,VERB,NULL,NULL,NULL,2
3639,མཛད,VERB,NULL,NULL,NULL,2
3640,མཛད་པ,VERB,NULL,NULL,NULL,2
3641,མཛད་སྒོ,OTHER,NULL,NULL,NULL,2
3642,མཛུབ་མོ,OTHER,NULL,NULL,NULL,2
3643,མཛེས,VERB,NULL,NULL,NULL,2
3644,མཛེས་པ,VERB,NULL,NULL,NULL,2
3645,མཛེས་མ,NOUN,NULL,NULL,NULL,2
3646,མཛོད,VERB,NULL,NULL,NULL,2
3647,མི,NOUN,NULL,NULL,NULL,2
3648,མི་ཚེ,NOUN,NULL,NULL,NULL,2
3649,མི་འདུག,NOUN,NULL,NULL,NULL,2
3650,མི་སྣ,OTHER,NULL,NULL,NULL,2
3651,མིག,NOUN,NULL,NULL,NULL,2
3652,མིད་པ,VERB,NULL,NULL,NULL,2
3653,མིན,AUX,NULL,NULL,NULL,2
3654,མིན་པ,VERB,NULL,NULL,NULL,2
3655,མུན་པ,NOUN,NULL,NULL,NULL,2
3656,མེ,NOUN,NULL,NULL,NULL,2
3657,མེད,VERB,NULL,NULL,NULL,2
3658,མེད་པ,VERB,NULL,NULL,NULL,2
3659,མོ,PART,NULL,NULL,NULL,2
3660,མོད,VERB,NULL,NULL,NULL,2
3661,མྱུར་བ,VERB,NULL,NULL,NULL,2
3662,མྱོང་བ,VERB,NULL,NULL,NULL,2
3663,ཙམ,DET,NULL,NULL,NULL,2
3664,ཙམ་པ,PROPN,NULL,NULL,NULL,2
3665,ཙི་ཙི,OTHER,NULL,NULL,NULL,2
3666,ཚ,VERB,NULL,NULL,NULL,2
3667,ཚ་པོ,NOUN,NULL,NULL,NULL,2
3668,ཚ་བ,VERB,NULL,NULL,NULL,2
3669,ཚ་བོ,NOUN,NULL,NULL,NULL,2
3670,ཚང་བ,VERB,NULL,NULL,NULL,2
3671,ཚང་མ,DET,NULL,NULL,NULL,2
3672,ཚད,VERB,NULL,NULL,NULL,2
3673,ཚད་གཞི,OTHER,NULL,NULL,NULL,2
3674,ཚད་མ,NOUN,NULL,NULL,NULL,2
3675,ཚད་མེད,ADJ,NULL,NULL,NULL,2
3676,ཚན་རིག་པ,OTHER,NULL,NULL,NULL,2
3677,ཚར,VERB,NULL,NULL,NULL,2
3678,ཚར་བ,VERB,NULL,NULL,NULL,2
3679,ཚལ,NOUN,NULL,NULL,NULL,2
3680,ཚིག,NOUN,NULL,NULL,NULL,2
3681,ཚིག་པ,VERB,NULL,NULL,NULL,2
3682,ཚུགས,VERB,NULL,NULL,NULL,2
3683,ཚུད,VERB,NULL,NULL,NULL,2
3684,ཚུལ,NOUN,NULL,NULL,NULL,2
3685,ཚུལ་ཁྲིམས,NOUN,NULL,NULL,NULL,2
3686,ཚེ,NOUN,NULL,NULL,NULL,2
3687,ཚོ,DET,NULL,NULL,NULL,2
3688,ཚོགས,NOUN,NULL,NULL,NULL,2
3689,ཚོགས་པ,VERB,NULL,NULL,NULL,2
3690,ཚོགས་འདུ,OTHER,NULL,NULL,NULL,2
3691,ཚོང་པ,NOUN,NULL,NULL,NULL,2
3692,ཚོང་བ,VERB,NULL,NULL,NULL,2
3693,ཚོར,VERB,NULL,NULL,NULL,2
3694,ཚོར་བ,VERB,NULL,NULL,NULL,2
3695,ཝ,NOUN,NULL,NULL,NULL,2
3696,ཞབས,NOUN,NULL,NULL,NULL,2
3697,ཞབས་ཞུ,OTHER,NULL,NULL,NULL,2
3698,ཞིག,DET,NULL,NULL,NULL,2
3699,ཞིང,SCONJ,NULL,NULL,NULL,2
3700,ཞིང་པ,NOUN,NULL,NULL,NULL,2
3701,ཞིམ་པ,NOUN,NULL,NULL,NULL,2
3702,ཞིམ་པོ,ADJ,NULL,NULL,NULL,2
3703,ཞུ,VERB,NULL,NULL,NULL,2
3704,ཞུ་བ,VERB,NULL,NULL,NULL,2
3705,ཞུགས,VERB,NULL,NULL,NULL,2
3706,ཞུགས་པ,VERB,NULL,NULL,NULL,2
3707,ཞུས,VERB,NULL,NULL,NULL,2
3708,ཞུས་པ,VERB,NULL,NULL,NULL,2
3709,ཞེས,PART,NULL,NULL,NULL,2
3710,ཞེས་པ,PART,NULL,NULL,NULL,2
3711,ཞོག,VERB,NULL,NULL,NULL,2
3712,ཞོགས་ཀ,OTHER,NULL,NULL,NULL,2
3713,ཞོགས་པ,VERB,NULL,NULL,NULL,2
3714,ཞོན,VERB,NULL,NULL,NULL,2
3715,ཟ,VERB,NULL,NULL,NULL,2
3716,ཟ་བ,VERB,NULL,NULL,NULL,2
3717,ཟ་མ,NOUN,NULL,NULL,NULL,2
3718,ཟགས,VERB,NULL,NULL,NULL,2
3719,ཟད,VERB,NULL,NULL,NULL,2
3720,ཟམ་པ,NOUN,NULL,NULL,NULL,2
3721,ཟས,NOUN,NULL,NULL,NULL,2
3722,ཟིན,VERB,NULL,NULL,NULL,2
3723,ཟིན་པ,VERB,NULL,NULL,NULL,2
3724,ཟེར,VERB,NULL,NULL,NULL,2
3725,ཟེར་བ,VERB,NULL,NULL,NULL,2
3726,ཟོ,VERB,NULL,NULL,NULL,2
3727,ཟོས,VERB,NULL,NULL,NULL,2
3728,ཟླ་བ,NOUN,NULL,NULL,NULL,2
3729,འཁུར,VERB,NULL,NULL,NULL,2
3730,འཁོར,VERB,NULL,NULL,NULL,2
3731,འཁོར་བ,NOUN,NULL,NULL,NULL,2
3732,འཁོར་ལོ,NOUN,NULL,NULL,NULL,2
3733,འཁྱུག,VERB,NULL,NULL,NULL,2
3734,འཁྱེར་བ,VERB,NULL,NULL,NULL,2
3735,འཁྲབ,VERB,NULL,NULL,NULL,2
3736,འཁྲབ་པ,VERB,NULL,NULL,NULL,2
3737,འཁྲིད,VERB,NULL,NULL,NULL,2
3738,འགའ,DET,NULL,NULL,NULL,2
3739,འགལ,VERB,NULL,NULL,NULL,2
3740,འགལ་བ,VERB,NULL,NULL,NULL,2
3741,འགུལ,VERB,NULL,NULL,NULL,2
3742,འགྱུར,VERB,NULL,NULL,NULL,2
3743,འགྱུར་བ,VERB,NULL,NULL,NULL,2
3744,འགྱེལ,VERB,NULL,NULL,NULL,2
3745,འགྱོད་པ,VERB,NULL,NULL,NULL,2
3746,འགྲམ,NOUN,NULL,NULL,NULL,2
3747,འགྲིག,VERB,NULL,NULL,NULL,2
3748,འགྲུབ,VERB,NULL,NULL,NULL,2
3749,འགྲེལ་བ,OTHER,NULL,NULL,NULL,2
3750,འགྲོ,VERB,NULL,NULL,NULL,2
3751,འགྲོ་བ,VERB,NULL,NULL,NULL,2
3752,འང,PART,NULL,NULL,NULL,2
3753,འཆར་གཞི,OTHER,NULL,NULL,NULL,2
3754,འཆི,VERB,NULL,NULL,NULL,2
3755,འཆི་བ,VERB,NULL,NULL,NULL,2
3756,འཇལ,VERB,NULL,NULL,NULL,2
3757,འཇིག་རྟེན་པ,NOUN,NULL,NULL,NULL,2
3758,འཇིགས,VERB,NULL,NULL,NULL,2
3759,འཇིགས་པ,VERB,NULL,NULL,NULL,2
3760,འཇུག,VERB,NULL,NULL,NULL,2
3761,འཇུག་པ,VERB,NULL,NULL,NULL,2
3762,འཇོག,VERB,NULL,NULL,NULL,2
3763,འཇོལ་མོ,OTHER,NULL,NULL,NULL,2
3764,འཐད་པ,VERB,NULL,NULL,NULL,2
3765,འཐུ,VERB,NULL,NULL,NULL,2
3766,འཐུང་བ,VERB,NULL,NULL,NULL,2
3767,འཐེན་པ,VERB,NULL,NULL,NULL,2
3768,འདས,VERB,NULL,NULL,NULL,2
3769,འདས་པ,VERB,NULL,NULL,NULL,2
3770,འདི,DET,NULL,NULL,NULL,2
3771,འདུག,VERB,NULL,NULL,NULL,2
3772,འདུག་པ,VERB,NULL,NULL,NULL,2
3773,འདུག་བ,VERB,NULL,NULL,NULL,2
3774,འདུག་ས,VERB,NULL,NULL,NULL,2
3775,འདུལ,VERB,NULL,NULL,NULL,2
3776,འདུལ་བ,VERB,NULL,NULL,NULL,2
3777,འདུས,VERB,NULL,NULL,NULL,2
3778,འདེབས,VERB,NULL,NULL,NULL,2
3779,འདོད,VERB,NULL,NULL,NULL,2
3780,འདོད་པ,VERB,NULL,NULL,NULL,2
3781,འདོན,VERB,NULL,NULL,NULL,2
3782,འདོན་པ,VERB,NULL,NULL,NULL,2
3783,འདྲ,VERB,NULL,NULL,NULL,2
3784,འདྲ་བ,VERB,NULL,NULL,NULL,2
3785,འདྲི,VERB,NULL,NULL,NULL,2
3786,འདྲེ་མོ,OTHER,NULL,NULL,NULL,2
3787,འཕངས,VERB,NULL,NULL,NULL,2
3788,འཕངས་པ,VERB,NULL,NULL,NULL,2
3789,འཕུར་བ,VERB,NULL,NULL,NULL,2
3790,འཕེལ,VERB,NULL,NULL,NULL,2
3791,འཕེལ་བ,VERB,NULL,NULL,NULL,2
3792,འཕྲད་པ,VERB,NULL,NULL,NULL,2
3793,འཕྲོག,VERB,NULL,NULL,NULL,2
3794,འཕྲོག་པ,VERB,NULL,NULL,NULL,2
3795,འབབ,VERB,NULL,NULL,NULL,2
3796,འབར,VERB,NULL,NULL,NULL,2
3797,འབུ,NOUN,NULL,NULL,NULL,2
3798,འབུད,VERB,NULL,NULL,NULL,2
3799,འབུམ,NUM,NULL,NULL,NULL,2
3800,འབུལ,VERB,NULL,NULL,NULL,2
3801,འབོད་པ,VERB,NULL,NULL,NULL,2
3802,འབྱུང་བ,VERB,NULL,NULL,NULL,2
3803,འབྱེད,VERB,NULL,NULL,NULL,2
3804,འབྱོར་བ,VERB,NULL,NULL,NULL,2
3805,འབྲངས,VERB,NULL,NULL,NULL,2
3806,འབྲས,NOUN,NULL,NULL,NULL,2
3807,འབྲས་བུ,NOUN,NULL,NULL,NULL,2
3808,འབྲི,VERB,NULL,NULL,NULL,2
3809,འབྲིང་བ,OTHER,NULL,NULL,NULL,2
3810,འབྲེལ,VERB,NULL,NULL,NULL,2
3811,འབྲེལ་བ,VERB,NULL,NULL,NULL,2
3812,འབྲོག་པ,OTHER,NULL,NULL,NULL,2
3813,འམ,PART,NULL,NULL,NULL,2
3814,འཚལ,VERB,NULL,NULL,NULL,2
3815,འཚེར་བ,VERB,NULL,NULL,NULL,2
3816,འཚོ,VERB,NULL,NULL,NULL,2
3817,འཚོ་བ,VERB,NULL,NULL,NULL,2
3818,འཚོལ,VERB,NULL,NULL,NULL,2
3819,འཚོལ་བ,VERB,NULL,NULL,NULL,2
3820,འཛིན,VERB,NULL,NULL,NULL,2
3821,འཛིན་གྲྭ,OTHER,NULL,NULL,NULL,2
3822,འཛིན་པ,VERB,NULL,NULL,NULL,2
3823,འཛུལ,VERB,NULL,NULL,NULL,2
3824,འཛེགས,VERB,NULL,NULL,NULL,2
3825,འཛོམས,VERB,NULL,NULL,NULL,2
3826,འཛོམས་པ,VERB,NULL,NULL,NULL,2
3827,འི,ADP,NULL,NULL,NULL,2
3828,འོ,PART,NULL,NULL,NULL,2
3829,འོ་མ,NOUN,NULL,NULL,NULL,2
3830,འོག,NOUN,NULL,NULL,NULL,2
3831,འོང་བ,VERB,NULL,NULL,NULL,2
3832,འོངས,VERB,NULL,NULL,NULL,2
3833,འོངས་པ,VERB,NULL,NULL,NULL,2
3834,འོས,VERB,NULL,NULL,NULL,2
3835,འོས་པ,VERB,NULL,NULL,NULL,2
3836,ཡ,DET,NULL,NULL,NULL,2
3837,ཡ་མཚན་ཅན,ADJ,NULL,NULL,NULL,2
3838,ཡ་མཚན་པ,OTHER,NULL,NULL,NULL,2
3839,ཡང,PART,NULL,NULL,NULL,2
3840,ཡང་དག་པ,ADJ,NULL,NULL,NULL,2
3841,ཡལ་ག,NOUN,NULL,NULL,NULL,2
3842,ཡི,ADP,NULL,NULL,NULL,2
3843,ཡི་གེ,NOUN,NULL,NULL,NULL,2
3844,ཡིད,NOUN,NULL,NULL,NULL,2
3845,ཡིན,AUX,NULL,NULL,NULL,2
3846,ཡིན་པ,AUX,NULL,NULL,NULL,2
3847,ཡིས,ADP,NULL,NULL,NULL,2
3848,ཡུམ,NOUN,NULL,NULL,NULL,2
3849,ཡུལ,NOUN,NULL,NULL,NULL,2
3850,ཡོང,VERB,NULL,NULL,NULL,2
3851,ཡོང་པ,VERB,NULL,NULL,NULL,2
3852,ཡོང་བ,VERB,NULL,NULL,NULL,2
3853,ཡོངས,VERB,NULL,NULL,NULL,2
3854,ཡོད,VERB,NULL,NULL,NULL,2
3855,ཡོད་པ,VERB,NULL,NULL,NULL,2
3856,ཡོད་བ,VERB,NULL,NULL,NULL,2
3857,ཡོད་ས,VERB,NULL,NULL,NULL,2
3858,ཡོན་ཏན,NOUN,NULL,NULL,NULL,2
3859,ར,ADP,NULL,NULL,NULL,2
3860,རང་བཞིན,NOUN,NULL,NULL,NULL,2
3861,རབ,DET,NULL,NULL,NULL,2
3862,རམ,PART,NULL,NULL,NULL,2
3863,རལ་གྲི,NOUN,NULL,NULL,NULL,2
3864,རི,NOUN,NULL,NULL,NULL,2
3865,རི་མོ,NOUN,NULL,NULL,NULL,2
3866,རི་རྩེ,NOUN,NULL,NULL,NULL,2
3867,རིག་པ,VERB,NULL,NULL,NULL,2
3868,རིགས,VERB,NULL,NULL,NULL,2
3869,རིང་པོ,ADJ,NULL,NULL,NULL,2
3870,རིན་པོ་ཆེ,ADJ,NULL,NULL,NULL,2
3871,རིམ་པ,NOUN,NULL,NULL,NULL,2
3872,རུ,ADP,NULL,NULL,NULL,2
3873,རུང,VERB,NULL,NULL,NULL,2
3874,རུང་བ,VERB,NULL,NULL,NULL,2
3875,རུས་པ,NOUN,NULL,NULL,NULL,2
3876,རེ,PRON,NULL,NULL,NULL,2
3877,རེ་བ,VERB,NULL,NULL,NULL,2
3878,རེ་རེ,DET,NULL,NULL,NULL,2
3879,རེག,VERB,NULL,NULL,NULL,2
3880,རེད,VERB,NULL,NULL,NULL,2
3881,རོ,PART,NULL,NULL,NULL,2
3882,རོལ་བ,VERB,NULL,NULL,NULL,2
3883,རྐང་པ,NOUN,NULL,NULL,NULL,2
3884,རྐང་བ,OTHER,NULL,NULL,NULL,2
3885,རྐང་བཀྲ,PROPN,NULL,NULL,NULL,2
3886,རྐྱེན,NOUN,NULL,NULL,NULL,2
3887,རྒན་པ,NOUN,NULL,NULL,NULL,2
3888,རྒན་པོ,ADJ,NULL,NULL,NULL,2
3889,རྒན་མོ,ADJ,NULL,NULL,NULL,2
3890,རྒོད་མ,NOUN,NULL,NULL,NULL,2
3891,རྒྱ,VERB,NULL,NULL,NULL,2
3892,རྒྱ་ཆེ,ADJ,NULL,NULL,NULL,2
3893,རྒྱ་མཚོ,NOUN,NULL,NULL,NULL,2
3894,རྒྱགས་པ,VERB,NULL,NULL,NULL,2
3895,རྒྱབ,VERB,NULL,NULL,NULL,2
3896,རྒྱལ,VERB,NULL,NULL,NULL,2
3897,རྒྱལ་པོ,NOUN,NULL,NULL,NULL,2
3898,རྒྱལ་བ,NOUN,NULL,NULL,NULL,2
3899,རྒྱལ་བོ,OTHER,NULL,NULL,NULL,2
3900,རྒྱལ་ས,NOUN,NULL,NULL,NULL,2
3901,རྒྱལ་སྤྱི,OTHER,NULL,NULL,NULL,2
3902,རྒྱས,VERB,NULL,NULL,NULL,2
3903,རྒྱས་པ,VERB,NULL,NULL,NULL,2
3904,རྒྱུ,NOUN,NULL,NULL,NULL,2
3905,རྒྱུག,VERB,NULL,NULL,NULL,2
3906,རྒྱུད,NOUN,NULL,NULL,NULL,2
3907,རྒྱུན,NOUN,NULL,NULL,NULL,2
3908,རྒྱུས,VERB,NULL,NULL,NULL,2
3909,རྔ,VERB,NULL,NULL,NULL,2
3910,རྔན་པ,NOUN,NULL,NULL,NULL,2
3911,རྔོན་པ,VERB,NULL,NULL,NULL,2
3912,རྗེས,NOUN,NULL,NULL,NULL,2
3913,རྙིང་པ,VERB,NULL,NULL,NULL,2
3914,རྙེད,VERB,NULL,NULL,NULL,2
3915,རྙེད་པ,VERB,NULL,NULL,NULL,2
3916,རྟ,NOUN,NULL,NULL,NULL,2
3917,རྟག,VERB,NULL,NULL,NULL,2
3918,རྟག་པ,VERB,NULL,NULL,NULL,2
3919,རྟགས,NOUN,NULL,NULL,NULL,2
3920,རྟོགས,VERB,NULL,NULL,NULL,2
3921,རྟོགས་པ,VERB,NULL,NULL,NULL,2
3922,རྡོ,NOUN,NULL,NULL,NULL,2
3923,རྡོ་རྗེ,NOUN,NULL,NULL,NULL,2
3924,རྣ་བ,NOUN,NULL,NULL,NULL,2
3925,རྣམ་པ,NOUN,NULL,NULL,NULL,2
3926,རྣམས,DET,NULL,NULL,NULL,2
3927,རྨ་བྱ,NOUN,NULL,NULL,NULL,2
3928,རྨང་གཞི,OTHER,NULL,NULL,NULL,2
3929,རྨི་ལམ,NOUN,NULL,NULL,NULL,2
3930,རྨོ་མོ,OTHER,NULL,NULL,NULL,2
3931,རྩ,NOUN,NULL,NULL,NULL,2
3932,རྩ་བ,NOUN,NULL,NULL,NULL,2
3933,རྩལ,VERB,NULL,NULL,NULL,2
3934,རྩེ,NOUN,NULL,NULL,NULL,2
3935,རྩེ་མོ,NOUN,NULL,NULL,NULL,2
3936,རྩེད་མོ,NOUN,NULL,NULL,NULL,2
3937,རྩོད,VERB,NULL,NULL,NULL,2
3938,བཀྲ་ཤིས་བདེ་ལེགས།,NOUN,NULL,2,NULL,1
3939,ཀ་ཀ་,OOV,NULL,3,NULL,1
3940,"བཀྲ་ཤིས་བདེ་ལེགས།
",NOUN,NULL,2,NULL,1
3941,བཀྲ་ཤིས་ཤིས་,NOUN,NULL,2,NULL,1
3942,ཤིས་ཤིས་,NOUN,NULL,NULL,NULL,1
3943,བཀྲ་ཀ་,OOV,NULL,NULL,NULL,1
3944,ཀཀཀ,NULL,NULL,1,NULL,1
3945,ཁཁཁ,NULL,NULL,1,NULL,1
3946,ངངང,NULL,NULL,1,NULL,1
3947,བདག་པོ་,OOV,NULL,1,NULL,1
3948,བཀྲ་ཤིས་,NULL,NULL,NULL,NULL,2
3949,བཀྲ་,NOUN,NULL,2,NULL,1
3950,བཀྲ་ཤིས་,NOUN,NULL,2,NULL,1
3951,དག་དག་,OOV,NULL,1,NULL,1
